STATION_ID,STATION_NAME,FULL_STATION_NAME,STATION_NUMBER,STATION_TYPE,LATITUDE,LONGITUDE,STATUS,COUNTY_NAME,SAMPLE_CODE,SAMPLE_DATE,SAMPLE_DEPTH,SAMPLE_DEPTH_UNITS,PARAMETER,RESULT,REPORTING_LIMIT,UNITS,METHOD_NAME
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA1100B5006,2000-11-08T11:30:00,0.5,Meters,Dissolved Potassium,2.2,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA1199A0354,1999-11-16T11:30:00,0.5,Meters,Dissolved Potassium,1.9,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA1198A2760,1998-11-23T14:15:00,0.5,Meters,Dissolved Potassium,2.4,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0102B0413,2002-01-30T12:30:00,0.5,Meters,Dissolved Potassium,1.7,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0200B0324,2000-02-15T11:00:00,0.5,Meters,Dissolved Potassium,3.2,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0299A0060,1999-02-17T12:00:00,0.5,Meters,Dissolved Potassium,2.3,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0201B5152,2001-02-22T12:00:00,0.5,Meters,Dissolved Potassium,2.1,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0502B0439,2002-05-02T12:30:00,0.5,Meters,Dissolved Nitrate,0.3,0.1,mg/L,EPA 300.0
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0502B0439,2002-05-02T12:30:00,0.5,Meters,Dissolved Potassium,2.2,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0500B0394,2000-05-03T12:00:00,0.5,Meters,Dissolved Potassium,1.6,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0102B0413,2002-01-30T12:30:00,0.5,Meters,Dissolved Nitrate,1.8,0.1,mg/L,EPA 300.0 28d Hold
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0598A1182,1998-05-07T11:45:00,0.15,Meters,Dissolved Potassium,1.8,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0501B5561,2001-05-08T12:45:00,0.5,Meters,Dissolved Nitrate,1.1,0.1,mg/L,EPA 300.0
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0501B5561,2001-05-08T12:45:00,0.5,Meters,Dissolved Potassium,1.8,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0599A0141,1999-05-26T11:30:00,0.5,Meters,Dissolved Potassium,1.6,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0802B0048,2002-08-07T10:00:00,0.5,Meters,Dissolved Nitrate,0.5,0.1,mg/L,EPA 300.0
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0802B0048,2002-08-07T10:00:00,0.5,Meters,Dissolved Potassium,2.2,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0898A2085,1998-08-05T11:45:00,0.5,Meters,Dissolved Potassium,2.4,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0801B5741,2001-08-09T11:00:00,0.5,Meters,Dissolved Nitrate,0.7,0.1,mg/L,EPA 300.0
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0801B5741,2001-08-09T11:00:00,0.5,Meters,Dissolved Potassium,2,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0800B4754,2000-08-15T12:00:00,0.5,Meters,Dissolved Potassium,1.9,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA1101B0273,2001-11-07T12:00:00,0.5,Meters,Dissolved Potassium,2.2,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA0899A0266,1999-08-26T11:30:00,0.5,Meters,Dissolved Potassium,2.3,0.5,mg/L,EPA 200.7 (D)
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA1101B0273,2001-11-07T12:00:00,0.5,Meters,Dissolved Nitrate,0.5,0.1,mg/L,EPA 300.0
192,LYTLE CRK NR SB,Lytle Creek near San Bernardino,Y3165000,Surface Water,34.2309,-117.483,Review Status Unknown,San Bernardino,LRA1100B5006,2000-11-08T11:30:00,0.5,Meters,Dissolved Nitrate,0.5,0.1,mg/L,EPA 300.0
256,DKA39800,DKA39800,DKA39800,Surface Water,34.4001,-117.347,Review Status Unknown,San Bernardino,OM0193A0003,1993-01-07T06:30:00,1,Feet,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
256,DKA39800,DKA39800,DKA39800,Surface Water,34.4001,-117.347,Review Status Unknown,San Bernardino,OM0193A0003,1993-01-07T06:30:00,1,Feet,Dissolved Phosphorus,2.5,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0573A0206,1973-05-16T12:15:00,1,Feet,Dissolved Potassium,3.8,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0584A0179,1984-05-16T10:17:00,1,Feet,Dissolved Nitrate,0.27,0.01,mg/L as N,EPA 353.2 (DWR Modified)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0584A0179,1984-05-16T10:17:00,1,Feet,Dissolved Phosphorus,0.07,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0584A0179,1984-05-16T10:17:00,1,Feet,Dissolved Potassium,2.4,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0584A0179,1984-05-16T10:17:00,1,Feet,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0588A0219,1988-05-16T13:45:00,1,Feet,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0590A0202,1990-05-16T12:30:00,1,Feet,Dissolved Nitrate,0.55,0.01,mg/L as N,EPA 353.2 (DWR Modified)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0590A0202,1990-05-16T12:30:00,1,Feet,Dissolved Phosphorus,0.12,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0590A0202,1990-05-16T12:30:00,1,Feet,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,S0518B0165,2018-05-16T08:00:00,0.3,Meters,Dissolved Nitrate,1.3,0.1,mg/L,EPA 300.0 28d Hold
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,S0518B0165,2018-05-16T08:00:00,0.3,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 200.8 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0578A0263,1978-05-17T14:00:00,1,Feet,Dissolved Nitrate,0.04,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0578A0263,1978-05-17T14:00:00,1,Feet,Dissolved Phosphorus,0.15,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0578A0263,1978-05-17T14:00:00,1,Feet,Dissolved Potassium,2.2,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0578A0263,1978-05-17T14:00:00,1,Feet,Dissolved Selenium,0,0.01,mg/L,"Std Method 3500-Se, D"
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0579A0190,1979-05-17T07:00:00,1,Feet,Dissolved Nitrate,0.04,0.01,mg/L as N,EPA 352.1 (DWR Modified)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0579A0190,1979-05-17T07:00:00,1,Feet,Dissolved Phosphorus,0.04,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0579A0190,1979-05-17T07:00:00,1,Feet,Dissolved Potassium,2.1,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0579A0190,1979-05-17T07:00:00,1,Feet,Dissolved Selenium,0,0.01,mg/L,"Std Method 3500-Se, D"
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0589A0227,1989-05-17T14:30:00,1,Feet,Dissolved Nitrate,0.72,0.01,mg/L as N,EPA 353.2 (DWR Modified)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0589A0227,1989-05-17T14:30:00,1,Feet,Dissolved Phosphorus,0.08,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0589A0227,1989-05-17T14:30:00,1,Feet,Dissolved Potassium,4.3,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0589A0227,1989-05-17T14:30:00,1,Feet,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0595A0129,1995-05-17T10:30:00,1,Feet,Dissolved Phosphorus,0.16,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,S0517B0131,2017-05-17T08:30:00,0.3,Meters,Dissolved Nitrate,0.7,0.1,mg/L,EPA 300.0 28d Hold
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,S0517B0131,2017-05-17T08:30:00,0.3,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 200.8 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0577A0294,1977-05-18T12:00:00,1,Feet,Dissolved Nitrate,0.27,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0577A0294,1977-05-18T12:00:00,1,Feet,Dissolved Phosphorus,0.05,0.01,mg/L as P,"Std Method 4500-P, D"
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0577A0294,1977-05-18T12:00:00,1,Feet,Dissolved Potassium,3,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0577A0294,1977-05-18T12:00:00,1,Feet,Dissolved Selenium,0,0.01,mg/L,"Std Method 3500-Se, D"
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0583A0168,1983-05-18T08:30:00,1,Feet,Dissolved Nitrate,0.02,0.01,mg/L as N,EPA 353.2 (DWR Modified)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0583A0168,1983-05-18T08:30:00,1,Feet,Dissolved Phosphorus,0.06,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0583A0168,1983-05-18T08:30:00,1,Feet,Dissolved Potassium,2.2,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0583A0168,1983-05-18T08:30:00,1,Feet,Dissolved Selenium,0,0.01,mg/L,"Std Method 3500-Se, D"
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0588A0257,1988-05-18T13:45:00,1,Feet,Dissolved Nitrate,0.59,0.01,mg/L as N,EPA 353.2 (DWR Modified)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0588A0257,1988-05-18T13:45:00,1,Feet,Dissolved Potassium,3.1,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0594A0115,1994-05-18T08:30:00,1,Feet,Dissolved Phosphorus,0.12,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0594A0115,1994-05-18T08:30:00,1,Feet,Dissolved Potassium,3.5,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,S0516B0071,2016-05-18T08:00:00,0.3,Meters,Dissolved Nitrate,2,0.1,mg/L,EPA 300.0 28d Hold
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,S0516B0071,2016-05-18T08:00:00,0.3,Meters,Dissolved Selenium,0.001,0.001,mg/L,EPA 200.8 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0576A0231,1976-05-19T14:30:00,1,Feet,Dissolved Nitrate,0.11,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0576A0231,1976-05-19T14:30:00,1,Feet,Dissolved Phosphorus,0.08,0.01,mg/L as P,"Std Method 4500-P, D"
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0576A0231,1976-05-19T14:30:00,1,Feet,Dissolved Potassium,1.9,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0576A0231,1976-05-19T14:30:00,1,Feet,Dissolved Selenium,0,0.01,mg/L,"Std Method 3500-Se, D"
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0587A0170,1987-05-19T08:45:00,1,Feet,Dissolved Nitrate,0.27,0.01,mg/L as N,EPA 353.2 (DWR Modified)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0587A0170,1987-05-19T08:45:00,1,Feet,Dissolved Phosphorus,0.09,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0587A0170,1987-05-19T08:45:00,1,Feet,Dissolved Potassium,2.7,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0587A0170,1987-05-19T08:45:00,1,Feet,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0593A0137,1993-05-19T07:30:00,1,Feet,Dissolved Phosphorus,0.23,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0593A0137,1993-05-19T07:30:00,1,Feet,Dissolved Potassium,3.6,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0593A0137,1993-05-19T07:30:00,1,Feet,Dissolved Selenium,0,0.002,mg/L,EPA 270.3 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,SA0599A0211,1999-05-19T08:00:00,0.3,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 200.8 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0581A0185,1981-05-20T12:00:00,1,Feet,Dissolved Nitrate,0.41,0.01,mg/L as N,EPA 353.2 (DWR Modified)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0581A0185,1981-05-20T12:00:00,1,Feet,Dissolved Phosphorus,0.12,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0581A0185,1981-05-20T12:00:00,1,Feet,Dissolved Potassium,2.3,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0581A0185,1981-05-20T12:00:00,1,Feet,Dissolved Selenium,0,0.01,mg/L,"Std Method 3500-Se, D"
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0592A0248,1992-05-20T08:00:00,1,Feet,Dissolved Phosphorus,0.15,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0592A0248,1992-05-20T08:00:00,1,Feet,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,SA0598A0200,1998-05-20T07:30:00,0.3,Meters,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,S0515B0068,2015-05-20T10:00:00,0.3,Meters,Dissolved Nitrate,1.4,0.1,mg/L,EPA 300.0 28d Hold
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,S0515B0068,2015-05-20T10:00:00,0.3,Meters,Dissolved Selenium,0.001,0.001,mg/L,EPA 200.8 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,S0520B0173,2020-05-20T11:20:00,0.3,Meters,Dissolved Nitrate,0.2,0.1,mg/L,EPA 300.0 28d Hold
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,S0520B0173,2020-05-20T11:20:00,0.3,Meters,Dissolved Selenium,0.001,0.001,mg/L,EPA 200.8 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0575A0199,1975-05-21T11:30:00,1,Feet,Dissolved Nitrate,0.07,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0575A0199,1975-05-21T11:30:00,1,Feet,Dissolved Phosphorus,0.08,0.01,mg/L as P,"Std Method 4500-P, D"
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0575A0199,1975-05-21T11:30:00,1,Feet,Dissolved Potassium,2.5,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0575A0199,1975-05-21T11:30:00,1,Feet,Dissolved Selenium,0,0.01,mg/L,"Std Method 3500-Se, D"
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0586A0214,1986-05-21T14:30:00,1,Feet,Dissolved Nitrate,0.36,0.01,mg/L as N,EPA 353.2 (DWR Modified)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0586A0214,1986-05-21T14:30:00,1,Feet,Dissolved Phosphorus,0.15,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0586A0214,1986-05-21T14:30:00,1,Feet,Dissolved Potassium,2.3,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0586A0214,1986-05-21T14:30:00,1,Feet,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0597A0153,1997-05-21T10:50:00,1,Feet,Dissolved Phosphorus,0.17,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0597A0153,1997-05-21T10:50:00,1,Feet,Dissolved Selenium,0,0.001,mg/L,EPA 270.3 (D)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0580A0237,1980-05-22T12:30:00,1,Feet,Dissolved Nitrate,0,0.01,mg/L as N,EPA 353.2 (DWR Modified)
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0580A0237,1980-05-22T12:30:00,1,Feet,Dissolved Phosphorus,0.06,0.01,mg/L as P,EPA 365.4 DWR Modified
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0580A0237,1980-05-22T12:30:00,1,Feet,Dissolved Potassium,1.7,0.1,mg/L,EPA 258.1
357,Check 66,CALIFORNIA AQU A INL TO MOJAVE SI,KA040341,Surface Water,34.336,-117.304,Review Status Unknown,San Bernardino,OM0580A0237,1980-05-22T12:30:00,1,Feet,Dissolved Selenium,0,0.01,mg/L,"Std Method 3500-Se, D"
